time	V(a1)	V(b1)	V(c)	V(cin)	V(w1)	V(w2)	V(w3)	V(w4)
3.897271633251857e-004	8.753585e-001	2.489252e-001	2.711683e-001	1.000000e+000	6.634674e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.901805673430428e-004	8.756731e-001	2.489252e-001	2.711683e-001	1.000000e+000	6.706283e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.906339713609000e-004	8.759788e-001	2.489252e-001	2.711683e-001	1.000000e+000	6.777797e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.910873753787571e-004	8.762757e-001	2.489252e-001	2.711683e-001	1.000000e+000	6.849214e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.923569066287571e-004	8.770872e-001	2.489252e-001	2.711683e-001	1.000000e+000	7.048686e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.974350316287569e-004	8.797637e-001	2.489252e-001	2.711683e-001	1.000000e+000	7.839329e-002	8.859053e-001	8.944607e-001	8.820127e-001
3.993393285037569e-004	8.805938e-001	2.489252e-001	2.711683e-001	1.000000e+000	8.132783e-002	8.859053e-001	8.944607e-001	8.820127e-001
4.000000000000000e-004	8.808770e-001	2.489252e-001	2.711683e-001	1.000000e+000	8.234260e-002	8.859053e-001	8.944607e-001	8.820127e-001
4.000001000000000e-004	8.808769e-001	2.489252e-001	2.711683e-001	1.000000e+000	8.234202e-002	8.859053e-001	8.944607e-001	8.820127e-001
4.000003000000000e-004	8.808768e-001	2.489252e-001	2.711070e-001	1.000000e+000	8.234144e-002	8.859053e-001	8.943744e-001	8.820127e-001
4.000007000000000e-004	8.808767e-001	2.489252e-001	2.704771e-001	1.000000e+000	8.234121e-002	8.859053e-001	8.936187e-001	8.820127e-001
4.000010000000000e-004	8.808767e-001	2.489252e-001	2.693920e-001	1.000000e+000	8.234121e-002	8.859053e-001	8.924203e-001	8.820127e-001
4.000010800000000e-004	8.808767e-001	2.489252e-001	2.687812e-001	1.000000e+000	8.234121e-002	8.859053e-001	8.918092e-001	8.820127e-001
4.000012400000000e-004	8.808767e-001	2.489252e-001	2.675562e-001	1.000000e+000	8.234121e-002	8.859054e-001	8.905839e-001	8.820127e-001
4.000015600000000e-004	8.808767e-001	2.489252e-001	2.650793e-001	1.000000e+000	8.234121e-002	8.859054e-001	8.881062e-001	8.820127e-001
4.000022000000000e-004	8.808767e-001	2.489252e-001	2.599851e-001	1.000000e+000	8.234121e-002	8.859056e-001	8.830099e-001	8.820127e-001
4.000034799999999e-004	8.808767e-001	2.489252e-001	2.492585e-001	1.000000e+000	8.234121e-002	8.859059e-001	8.722769e-001	8.820127e-001
4.000060399999998e-004	8.808767e-001	2.489252e-001	2.258371e-001	1.000000e+000	8.234121e-002	8.859065e-001	8.488157e-001	8.820127e-001
4.000111599999996e-004	8.808767e-001	2.489252e-001	1.735647e-001	1.000000e+000	8.234121e-002	8.859077e-001	7.960128e-001	8.820127e-001
4.000175337558285e-004	8.808767e-001	2.489252e-001	1.028727e-001	1.000000e+000	8.234121e-002	8.859092e-001	7.227403e-001	8.820127e-001
4.000210970600121e-004	8.808767e-001	2.489252e-001	6.292674e-002	1.000000e+000	8.234121e-002	8.859101e-001	6.781598e-001	8.820127e-001
4.000238071815610e-004	8.808767e-001	2.489252e-001	3.525387e-002	1.000000e+000	8.234121e-002	8.859107e-001	6.422749e-001	8.820127e-001
4.000261468714010e-004	8.808767e-001	2.489252e-001	1.539750e-002	1.000000e+000	8.234121e-002	8.859113e-001	6.102818e-001	8.820127e-001
4.000278877430796e-004	8.808767e-001	2.489252e-001	3.762899e-003	1.000000e+000	8.234121e-002	8.859117e-001	5.859914e-001	8.820127e-001
4.000286367503571e-004	8.808767e-001	2.489252e-001	2.888385e-004	1.000000e+000	8.234121e-002	8.859118e-001	5.754151e-001	8.820127e-001
4.000288032856454e-004	8.808767e-001	2.489252e-001	-3.857313e-008	1.000000e+000	8.234121e-002	8.859119e-001	5.730484e-001	8.820127e-001
4.000291935031950e-004	8.808767e-001	2.489252e-001	-3.858870e-008	1.000000e+000	8.234121e-002	8.859120e-001	5.674795e-001	8.820127e-001
4.000295837207446e-004	8.808767e-001	2.489252e-001	-3.860400e-008	1.000000e+000	8.234121e-002	8.859121e-001	5.618913e-001	8.820127e-001
4.000299739382942e-004	8.808767e-001	2.489252e-001	-3.861905e-008	1.000000e+000	8.234121e-002	8.859122e-001	5.562836e-001	8.820127e-001
4.000303641558437e-004	8.808767e-001	2.489252e-001	-3.863385e-008	1.000000e+000	8.234121e-002	8.859123e-001	5.506566e-001	8.820127e-001
4.000307543733933e-004	8.808767e-001	2.489252e-001	-3.864839e-008	1.000000e+000	8.234121e-002	8.859124e-001	5.450101e-001	8.820127e-001
4.000311445909429e-004	8.808767e-001	2.489252e-001	-3.866267e-008	1.000000e+000	8.234121e-002	8.859125e-001	5.393443e-001	8.820127e-001
4.000315348084924e-004	8.808767e-001	2.489252e-001	-3.867670e-008	1.000000e+000	8.234121e-002	8.859125e-001	5.336591e-001	8.820127e-001
4.000342635529653e-004	8.808767e-001	2.489252e-001	-3.876486e-008	1.000000e+000	8.234121e-002	8.859132e-001	4.934593e-001	8.820127e-001
4.000397210419111e-004	8.808767e-001	2.489252e-001	-3.891169e-008	1.000000e+000	8.234121e-002	8.859144e-001	4.110143e-001	8.820127e-001
4.000506360198026e-004	8.808767e-001	2.489252e-001	-3.914695e-008	1.000000e+000	8.234121e-002	8.859170e-001	2.419520e-001	8.820127e-001
4.000571910568659e-004	8.808767e-001	2.489252e-001	-3.925416e-008	1.000000e+000	8.234121e-002	8.859186e-001	1.397224e-001	8.820127e-001
4.000617020398923e-004	8.808767e-001	2.489252e-001	-3.931027e-008	1.000000e+000	8.234121e-002	8.859196e-001	7.232949e-002	8.820127e-001
4.000644021262094e-004	8.808767e-001	2.489252e-001	-3.933652e-008	1.000000e+000	8.234121e-002	8.859203e-001	3.715203e-002	8.820127e-001
4.000664568541916e-004	8.808767e-001	2.489252e-001	-3.935160e-008	1.000000e+000	8.234121e-002	8.859208e-001	1.586158e-002	8.820127e-001
4.000680298512854e-004	8.808767e-001	2.489252e-001	-3.936010e-008	1.000000e+000	8.234121e-002	8.859211e-001	3.408195e-003	8.820127e-001
4.000686123499543e-004	8.808767e-001	2.489252e-001	-3.936185e-008	1.000000e+000	8.234121e-002	8.859212e-001	2.699103e-004	8.820127e-001
4.000687495471187e-004	8.808767e-001	2.489252e-001	-3.936204e-008	1.000000e+000	8.234121e-002	8.859213e-001	-3.936204e-008	8.820127e-001
4.003157869083794e-004	8.808767e-001	2.489252e-001	-3.936201e-008	1.000000e+000	8.234121e-002	8.859839e-001	-3.936201e-008	8.820127e-001
4.005628242696401e-004	8.808767e-001	2.489252e-001	-3.936199e-008	1.000000e+000	8.234121e-002	8.860460e-001	-3.936199e-008	8.820127e-001
4.008098616309008e-004	8.808767e-001	2.489252e-001	-3.936198e-008	1.000000e+000	8.234121e-002	8.861076e-001	-3.936198e-008	8.820127e-001
4.010568989921615e-004	8.808767e-001	2.489252e-001	-3.936198e-008	1.000000e+000	8.234121e-002	8.861687e-001	-3.936197e-008	8.820127e-001
4.013039363534221e-004	8.808767e-001	2.489252e-001	-3.936198e-008	1.000000e+000	8.234121e-002	8.862293e-001	-3.936197e-008	8.820127e-001
4.015509737146829e-004	8.808767e-001	2.489252e-001	-3.936198e-008	1.000000e+000	8.234121e-002	8.862894e-001	-3.936198e-008	8.820127e-001
4.017980110759435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.863491e-001	-3.936200e-008	8.820127e-001
4.024327767009435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.864974e-001	-3.936200e-008	8.820127e-001
4.030675423259435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.866424e-001	-3.936200e-008	8.820127e-001
4.037023079509435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.867840e-001	-3.936200e-008	8.820127e-001
4.043370735759435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.869222e-001	-3.936200e-008	8.820127e-001
4.049718392009435e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.870571e-001	-3.936200e-008	8.820127e-001
4.056066048259434e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.871887e-001	-3.936200e-008	8.820127e-001
4.062413704509434e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.873169e-001	-3.936200e-008	8.820127e-001
4.068761360759434e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.874426e-001	-3.936200e-008	8.820127e-001
4.075109017009434e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.875654e-001	-3.936200e-008	8.820127e-001
4.081456673259434e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.876855e-001	-3.936200e-008	8.820127e-001
4.091431561652291e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.878683e-001	-3.936200e-008	8.820127e-001
4.101406450045147e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.880457e-001	-3.936200e-008	8.820127e-001
4.111381338438004e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.882177e-001	-3.936200e-008	8.820127e-001
4.121356226830861e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.883842e-001	-3.936200e-008	8.820127e-001
4.131331115223718e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.885453e-001	-3.936200e-008	8.820127e-001
4.141306003616575e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.887010e-001	-3.936200e-008	8.820127e-001
4.151280892009432e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.888513e-001	-3.936200e-008	8.820127e-001
4.170323860759432e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.891271e-001	-3.936200e-008	8.820127e-001
4.175764708973717e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.892030e-001	-3.936200e-008	8.820127e-001
4.181205557188003e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.892777e-001	-3.936200e-008	8.820127e-001
4.186646405402288e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.893513e-001	-3.936200e-008	8.820127e-001
4.192087253616574e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.894238e-001	-3.936200e-008	8.820127e-001
4.197528101830860e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.894952e-001	-3.936200e-008	8.820127e-001
4.202968950045145e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.895654e-001	-3.936200e-008	8.820127e-001
4.208409798259431e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.896345e-001	-3.936200e-008	8.820127e-001
4.227452767009430e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.898927e-001	-3.936200e-008	8.820127e-001
4.235614039330859e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.900097e-001	-3.936200e-008	8.820127e-001
4.243775311652287e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.901242e-001	-3.936200e-008	8.820127e-001
4.251936583973715e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.902360e-001	-3.936200e-008	8.820127e-001
4.260097856295143e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.903453e-001	-3.936200e-008	8.820127e-001
4.268259128616572e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.904520e-001	-3.936200e-008	8.820127e-001
4.276420400938000e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.905561e-001	-3.936200e-008	8.820127e-001
4.284581673259429e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.906576e-001	-3.936200e-008	8.820127e-001
4.354405892009427e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.914429e-001	-3.936200e-008	8.820127e-001
4.373448860759427e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.916338e-001	-3.936200e-008	8.820127e-001
4.449620735759425e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.923171e-001	-3.936200e-008	8.820127e-001
4.468663704509424e-004	8.808767e-001	2.489252e-001	-3.936200e-008	1.000000e+000	8.234121e-002	8.924704e-001	-3.936200e-008	8.820127e-001
4.500000000000000e-004	8.808767e-001	2.489252e-001	-4.215738e-008	1.000000e+000	8.234121e-002	8.927100e-001	-4.254581e-008	8.820127e-001
4.500001000000000e-004	8.808767e-001	2.489252e-001	-3.858951e-008	1.000000e+000	8.234121e-002	8.927100e-001	-3.871899e-008	8.820127e-001
4.500003000000000e-004	8.808767e-001	2.489273e-001	-3.549423e-008	1.000000e+000	8.234121e-002	8.927100e-001	-3.549386e-008	8.820127e-001
4.500007000000000e-004	8.808767e-001	2.489386e-001	-3.353441e-008	1.000000e+000	8.234121e-002	8.927100e-001	-3.349512e-008	8.820127e-001
4.500008229381613e-004	8.808767e-001	2.489434e-001	-3.333920e-008	1.000000e+000	8.234123e-002	8.927100e-001	-3.328887e-008	8.820127e-001
4.500008939400646e-004	8.808767e-001	2.489461e-001	-3.316064e-008	1.000000e+000	8.234131e-002	8.927100e-001	-3.314694e-008	8.820127e-001
4.500009508747698e-004	8.808767e-001	2.489476e-001	-3.276262e-008	1.000000e+000	8.234157e-002	8.927100e-001	-3.260034e-008	8.820127e-001
4.500009915420765e-004	8.808767e-001	2.489484e-001	1.237331e-007	1.000000e+000	8.234207e-002	8.927100e-001	1.617448e-007	8.820127e-001
4.500010000000000e-004	8.808767e-001	2.489485e-001	3.615642e-007	1.000000e+000	8.234221e-002	8.927100e-001	4.325566e-007	8.820127e-001
4.500216311294523e-004	8.808767e-001	2.492900e-001	2.118538e-003	1.000000e+000	8.274961e-002	8.927100e-001	2.335159e-003	8.820127e-001
4.500422622589045e-004	8.808767e-001	2.496312e-001	4.235745e-003	1.000000e+000	8.315645e-002	8.927100e-001	4.668065e-003	8.820127e-001
4.500628933883568e-004	8.808767e-001	2.499722e-001	6.351984e-003	1.000000e+000	8.356272e-002	8.927100e-001	6.999151e-003	8.820127e-001
4.500835245178091e-004	8.808767e-001	2.503128e-001	8.467253e-003	1.000000e+000	8.396843e-002	8.927100e-001	9.328416e-003	8.820127e-001
4.501041556472614e-004	8.808767e-001	2.506531e-001	1.058155e-002	1.000000e+000	8.437357e-002	8.927100e-001	1.165586e-002	8.820127e-001
4.501247867767136e-004	8.808767e-001	2.509932e-001	1.269489e-002	1.000000e+000	8.477814e-002	8.927100e-001	1.398148e-002	8.820127e-001
4.501454179061659e-004	8.808767e-001	2.513330e-001	1.480725e-002	1.000000e+000	8.518215e-002	8.927100e-001	1.630529e-002	8.820127e-001
4.502898360877876e-004	8.808767e-001	2.536770e-001	2.947685e-002	1.000000e+000	8.796191e-002	8.927100e-001	3.241642e-002	8.820127e-001
4.505786724510311e-004	8.808767e-001	2.582269e-001	5.834299e-002	1.000000e+000	9.334029e-002	8.927100e-001	6.404833e-002	8.820127e-001
4.511563451775181e-004	8.808767e-001	2.668785e-001	1.145172e-001	1.000000e+000	1.035572e-001	8.927100e-001	1.255299e-001	8.820127e-001
4.517911108025180e-004	8.808767e-001	2.757337e-001	1.739418e-001	1.000000e+000	1.140385e-001	8.927100e-001	1.905885e-001	8.820127e-001
4.524258764275180e-004	8.808767e-001	2.838631e-001	2.307471e-001	1.000000e+000	1.236991e-001	8.927100e-001	2.528379e-001	8.820127e-001
4.530606420525180e-004	8.808767e-001	2.912832e-001	2.849185e-001	1.000000e+000	1.324961e-001	8.927100e-001	3.120410e-001	8.820127e-001
4.536954076775180e-004	8.808767e-001	2.979875e-001	3.363424e-001	1.000000e+000	1.403430e-001	8.927100e-001	3.677796e-001	8.820127e-001
4.543301733025180e-004	8.808767e-001	3.039342e-001	3.847460e-001	1.000000e+000	1.472096e-001	8.927100e-001	4.198070e-001	8.820127e-001
4.549649389275180e-004	8.808767e-001	3.091142e-001	4.299691e-001	1.000000e+000	1.531154e-001	8.927100e-001	4.680188e-001	8.820127e-001
4.555997045525179e-004	8.808767e-001	3.135920e-001	4.721403e-001	1.000000e+000	1.580933e-001	8.927100e-001	5.123457e-001	8.820127e-001
4.562344701775179e-004	8.808767e-001	3.174185e-001	5.113096e-001	1.000000e+000	1.622321e-001	8.927100e-001	5.529501e-001	8.820127e-001
4.568692358025179e-004	8.808767e-001	3.206215e-001	5.474336e-001	1.000000e+000	1.656245e-001	8.927100e-001	5.899889e-001	8.820127e-001
4.575040014275179e-004	8.808767e-001	3.232681e-001	5.806572e-001	1.000000e+000	1.682996e-001	8.927100e-001	6.232907e-001	8.820127e-001
4.581387670525179e-004	8.808767e-001	3.254098e-001	6.110134e-001	1.000000e+000	1.703001e-001	8.927100e-001	6.527283e-001	8.820127e-001
4.587735326775179e-004	8.808767e-001	3.270742e-001	6.384090e-001	1.000000e+000	1.717438e-001	8.927100e-001	6.786021e-001	8.820127e-001
4.594082983025179e-004	8.808767e-001	3.283283e-001	6.629906e-001	1.000000e+000	1.727699e-001	8.927100e-001	7.014117e-001	8.820127e-001
4.600430639275178e-004	8.808767e-001	3.292581e-001	6.850610e-001	1.000000e+000	1.734807e-001	8.927100e-001	7.215021e-001	8.820127e-001
4.606778295525178e-004	8.808767e-001	3.299342e-001	7.048779e-001	1.000000e+000	1.739493e-001	8.927100e-001	7.391047e-001	8.820127e-001
4.613125951775178e-004	8.808767e-001	3.304070e-001	7.225693e-001	1.000000e+000	1.742405e-001	8.927100e-001	7.544587e-001	8.820127e-001
4.619473608025178e-004	8.808767e-001	3.307156e-001	7.381966e-001	1.000000e+000	1.744080e-001	8.927100e-001	7.677888e-001	8.820127e-001
4.625821264275178e-004	8.808767e-001	3.309031e-001	7.519499e-001	1.000000e+000	1.744954e-001	8.927100e-001	7.793665e-001	8.820127e-001
4.632168920525178e-004	8.808767e-001	3.310108e-001	7.640853e-001	1.000000e+000	1.745370e-001	8.927100e-001	7.894924e-001	8.820127e-001
4.638516576775177e-004	8.808767e-001	3.310671e-001	7.747486e-001	1.000000e+000	1.745545e-001	8.927100e-001	7.984045e-001	8.820127e-001
4.644864233025177e-004	8.808767e-001	3.310918e-001	7.840509e-001	1.000000e+000	1.745605e-001	8.927100e-001	8.062574e-001	8.820127e-001
4.651211889275177e-004	8.808767e-001	3.311002e-001	7.921931e-001	1.000000e+000	1.745619e-001	8.927100e-001	8.131464e-001	8.820127e-001
4.657559545525177e-004	8.808767e-001	3.311024e-001	7.993944e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.191692e-001	8.820127e-001
4.663907201775177e-004	8.808767e-001	3.311028e-001	8.058369e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.244361e-001	8.820127e-001
4.670254858025177e-004	8.808767e-001	3.311028e-001	8.116490e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.290493e-001	8.820127e-001
4.676602514275177e-004	8.808767e-001	3.311028e-001	8.168780e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.331308e-001	8.820127e-001
4.682950170525176e-004	8.808767e-001	3.311028e-001	8.215770e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.368180e-001	8.820127e-001
4.695645483025176e-004	8.808767e-001	3.311028e-001	8.296096e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.432450e-001	8.820127e-001
4.701086331239462e-004	8.808767e-001	3.311028e-001	8.325254e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.455567e-001	8.820127e-001
4.706527179453747e-004	8.808767e-001	3.311028e-001	8.352484e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.477213e-001	8.820127e-001
4.711968027668033e-004	8.808767e-001	3.311028e-001	8.377788e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.497389e-001	8.820127e-001
4.717408875882318e-004	8.808767e-001	3.311028e-001	8.401166e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.516094e-001	8.820127e-001
4.722849724096604e-004	8.808767e-001	3.311028e-001	8.422617e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.533328e-001	8.820127e-001
4.728290572310889e-004	8.808767e-001	3.311028e-001	8.442142e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.549091e-001	8.820127e-001
4.733731420525175e-004	8.808767e-001	3.311028e-001	8.459740e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.563384e-001	8.820127e-001
4.740079076775175e-004	8.808767e-001	3.311028e-001	8.479666e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.579791e-001	8.820127e-001
4.746426733025175e-004	8.808767e-001	3.311028e-001	8.498341e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.595012e-001	8.820127e-001
4.752774389275175e-004	8.808767e-001	3.311028e-001	8.515723e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.609041e-001	8.820127e-001
4.760028853560888e-004	8.808767e-001	3.311028e-001	8.534008e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.623496e-001	8.820127e-001
4.767283317846603e-004	8.808767e-001	3.311028e-001	8.551109e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.637075e-001	8.820127e-001
4.774537782132317e-004	8.808767e-001	3.311028e-001	8.567029e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.649779e-001	8.820127e-001
4.781792246418031e-004	8.808767e-001	3.311028e-001	8.581766e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.661607e-001	8.820127e-001
4.789046710703745e-004	8.808767e-001	3.311028e-001	8.595321e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.672559e-001	8.820127e-001
4.796301174989459e-004	8.808767e-001	3.311028e-001	8.607693e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.682636e-001	8.820127e-001
4.803555639275173e-004	8.808767e-001	3.311028e-001	8.618883e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.691837e-001	8.820127e-001
4.809903295525173e-004	8.808767e-001	3.311028e-001	8.628262e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.699962e-001	8.820127e-001
4.816250951775173e-004	8.808767e-001	3.311028e-001	8.637089e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.707709e-001	8.820127e-001
4.822598608025173e-004	8.808767e-001	3.311028e-001	8.645407e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.715013e-001	8.820127e-001
4.841641576775172e-004	8.808767e-001	3.311028e-001	8.668551e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.735378e-001	8.820127e-001
4.847989233025172e-004	8.808767e-001	3.311028e-001	8.675701e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.741684e-001	8.820127e-001
4.854336889275172e-004	8.808767e-001	3.311028e-001	8.682536e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.747714e-001	8.820127e-001
4.860684545525172e-004	8.808767e-001	3.311028e-001	8.689054e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.753466e-001	8.820127e-001
4.867032201775172e-004	8.808767e-001	3.311028e-001	8.695257e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.758941e-001	8.820127e-001
4.873379858025172e-004	8.808767e-001	3.311028e-001	8.701144e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.764140e-001	8.820127e-001
4.879727514275172e-004	8.808767e-001	3.311028e-001	8.706715e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.769062e-001	8.820127e-001
4.886075170525172e-004	8.808767e-001	3.311028e-001	8.711970e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.773707e-001	8.820127e-001
4.905118139275173e-004	8.808767e-001	3.311028e-001	8.726521e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.786573e-001	8.820127e-001
4.911465795525173e-004	8.808767e-001	3.311028e-001	8.730899e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.790478e-001	8.820127e-001
4.917813451775174e-004	8.808767e-001	3.311028e-001	8.735141e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.794243e-001	8.820127e-001
4.924161108025174e-004	8.808767e-001	3.311028e-001	8.739247e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.797868e-001	8.820127e-001
4.930508764275175e-004	8.808767e-001	3.311028e-001	8.743217e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.801354e-001	8.820127e-001
4.936856420525175e-004	8.808767e-001	3.311028e-001	8.747050e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.804699e-001	8.820127e-001
4.943204076775175e-004	8.808767e-001	3.311028e-001	8.750746e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.807905e-001	8.820127e-001
4.949551733025176e-004	8.808767e-001	3.311028e-001	8.754307e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.810971e-001	8.820127e-001
4.955899389275176e-004	8.808767e-001	3.311028e-001	8.758009e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.813893e-001	8.820127e-001
4.962247045525176e-004	8.808767e-001	3.311028e-001	8.761592e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.816788e-001	8.820127e-001
4.968594701775177e-004	8.808767e-001	3.311028e-001	8.765057e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.819655e-001	8.820127e-001
4.974942358025177e-004	8.808767e-001	3.311028e-001	8.768404e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.822495e-001	8.820127e-001
4.981290014275178e-004	8.808767e-001	3.311028e-001	8.771633e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.825308e-001	8.820127e-001
4.987637670525178e-004	8.808767e-001	3.311028e-001	8.774744e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.828094e-001	8.820127e-001
4.993985326775178e-004	8.808767e-001	3.311028e-001	8.777736e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.830852e-001	8.820127e-001
5.000000000000000e-004	8.808767e-001	3.311028e-001	8.780522e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.000001000000000e-004	8.808767e-001	3.311028e-001	8.780523e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.000003000000000e-004	8.808767e-001	3.311028e-001	8.780520e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.000007000000000e-004	8.808767e-001	3.311028e-001	8.780500e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.000010000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500000000000000e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
5.500001000000001e-004	8.808767e-001	3.311028e-001	8.780481e-001	1.000000e+000	1.745621e-001	8.927100e-001	8.833376e-001	8.820127e-001
